,Device ID,Brand
1567,4063,huawei
1568,3974,huawei
1569,3158,huawei
1570,3157,huawei
1571,6426,
1572,5119,huawei
1573,12817,infinix
1574,12812,infinix
1575,12792,infinix
1576,12736,infinix
1577,12733,infinix
1578,12732,infinix
1579,12731,infinix
1580,12642,infinix
1581,12641,infinix
1582,12518,infinix
1583,12451,infinix
1584,12424,infinix
1585,12365,infinix
1586,12289,infinix
1587,12273,infinix
1588,12288,infinix
1589,12272,infinix
1590,12274,infinix
1591,12243,infinix
1592,12216,infinix
1593,12214,infinix
1594,12131,infinix
1595,12116,infinix
1596,11976,infinix
1597,11931,infinix
1598,11930,infinix
1599,11929,infinix
1600,11912,infinix
1601,11922,
1602,11923,infinix
1603,11924,infinix
1604,11913,infinix
1605,11919,infinix
1606,11822,infinix
1607,11742,infinix
1608,11695,infinix
1609,11663,infinix
1610,11662,infinix
1611,11605,infinix
1612,11547,infinix
1613,11876,infinix
1614,11527,infinix
1615,11526,infinix
1616,11523,infinix
1617,11497,infinix
1618,11498,infinix
1619,11499,infinix
1620,11478,infinix
1621,11473,infinix
1622,11355,infinix
1623,11221,infinix
1624,11216,infinix
1625,11214,infinix
1626,11202,infinix
1627,11201,infinix
1628,11189,infinix
1629,11157,infinix
1630,11162,infinix
1631,11161,infinix
1632,10989,infinix
1633,11097,infinix
1634,11098,infinix
1635,11031,infinix
1636,10908,infinix
1637,10907,infinix
1638,10909,infinix
1639,10891,infinix
1640,10869,infinix
1641,10868,infinix
1642,10735,infinix
1643,10699,infinix
1644,10646,infinix
1645,10622,infinix
1646,10514,infinix
1647,10515,infinix
1648,10516,infinix
1649,10452,infinix
1650,10401,infinix
1651,10367,infinix
1652,10285,infinix
1653,10175,infinix
1654,10177,infinix
1655,10272,infinix
1656,10156,infinix
1657,10128,infinix
1658,10127,infinix
1659,10116,infinix
1660,10008,infinix
1661,9980,infinix
1662,9975,infinix
1663,9927,infinix
1664,9915,infinix
1665,9856,infinix
1666,9761,infinix
1667,9680,infinix
1668,9678,infinix
1669,9679,infinix
1670,9658,infinix
1671,9657,
1672,9656,
1673,9477,infinix
1674,9423,infinix
1675,9416,infinix
1676,9420,infinix
1677,9426,infinix
1678,9417,infinix
1679,9429,infinix
1680,9430,infinix
1681,9425,infinix
1682,9421,infinix
1683,9415,infinix
1684,9414,infinix
1685,9428,infinix
1686,9427,infinix
1687,9419,infinix
1688,9418,infinix
1689,9431,infinix
1690,9479,infinix
1691,9478,infinix
1692,9422,infinix
1693,9473,infinix
1694,9472,infinix
1695,9476,infinix
1696,9475,infinix
1697,9474,infinix
1698,12783,lenovo
1699,12476,lenovo
1700,12443,lenovo
1701,12425,lenovo
1702,12071,lenovo
1703,12052,lenovo
1704,12521,lenovo
1705,11842,lenovo
1706,11841,lenovo
1707,12162,lenovo
1708,11783,
1709,11747,lenovo
1710,11711,lenovo
1711,11394,lenovo
1712,11331,lenovo
1713,12008,lenovo
1714,11143,lenovo
1715,11090,lenovo
1716,11091,lenovo
1717,10971,
1718,10972,lenovo
1719,10988,
1720,10990,lenovo
1721,10991,lenovo
1722,10992,lenovo
1723,10970,lenovo
1724,10924,
1725,10925,lenovo
1726,10927,lenovo
1727,10926,lenovo
1728,10827,lenovo
1729,10839,lenovo
1730,10605,lenovo
1731,10630,lenovo
1732,10733,lenovo
1733,10405,lenovo
1734,10686,lenovo
1735,10406,lenovo
1736,10329,lenovo
1737,10224,lenovo
1738,10566,lenovo
1739,10360,lenovo
1740,10049,
1741,9959,
1742,9882,lenovo
1743,9821,lenovo
1744,9822,lenovo
1745,9826,lenovo
1746,9825,lenovo
1747,9824,lenovo
1748,9757,lenovo
1749,9754,lenovo
1750,9711,lenovo
1751,9671,lenovo
1752,9655,lenovo
1753,9609,lenovo
1754,9490,lenovo
1755,9436,lenovo
1756,9489,lenovo
1757,9349,lenovo
1758,9375,lenovo
1759,9374,lenovo
1760,9371,lenovo
1761,9222,lenovo
1762,9226,lenovo
1763,9225,lenovo
1764,9144,lenovo
1765,9143,lenovo
1766,9116,lenovo
1767,8973,lenovo
1768,8947,lenovo
1769,8942,lenovo
1770,8941,lenovo
1771,8834,lenovo
1772,8850,lenovo
1773,8794,lenovo
1774,8605,lenovo
1775,8604,lenovo
1776,8603,lenovo
1777,8602,lenovo
1778,8559,lenovo
1779,8423,lenovo
1780,8376,lenovo
1781,8375,lenovo
1782,8506,lenovo
1783,8320,lenovo
1784,8319,lenovo
1785,8318,lenovo
1786,8317,lenovo
1787,8316,lenovo
1788,9744,lenovo
1789,8311,
1790,8208,lenovo
1791,8368,
1792,8193,lenovo
1793,8147,lenovo
1794,8146,lenovo
1795,8145,lenovo
1796,8125,lenovo
1797,8101,lenovo
1798,8038,lenovo
1799,7953,lenovo
1800,7952,lenovo
1801,7951,lenovo
1802,7947,lenovo
1803,7946,lenovo
1804,7939,lenovo
1805,7918,lenovo
1806,7878,lenovo
1807,7865,lenovo
1808,7850,lenovo
1809,7802,lenovo
1810,7756,lenovo
1811,7755,lenovo
1812,7742,lenovo
1813,8549,lenovo
1814,7642,lenovo
1815,7605,lenovo
1816,8142,lenovo
1817,7557,lenovo
1818,7539,lenovo
1819,7711,lenovo
1820,7552,lenovo
1821,7540,lenovo
1822,7354,lenovo
1823,7511,lenovo
1824,7507,lenovo
1825,8043,lenovo
1826,7233,lenovo
1827,7216,
1828,7214,lenovo
1829,7197,lenovo
1830,7192,lenovo
1831,7147,lenovo
1832,7046,lenovo
1833,7886,lenovo
1834,7088,lenovo
1835,7167,lenovo
1836,7089,lenovo
1837,7090,lenovo
1838,7063,lenovo
1839,6956,lenovo
1840,8185,lenovo
1841,6955,lenovo
1842,6938,lenovo
1843,6920,lenovo
1844,6919,lenovo
1845,6848,lenovo
1846,6842,lenovo
1847,6855,lenovo
1848,6789,lenovo
1849,6788,lenovo
1850,6787,lenovo
1851,6739,lenovo
1852,6746,lenovo
1853,6852,lenovo
1854,6731,lenovo
1855,6730,lenovo
1856,6681,lenovo
1857,6643,lenovo
1858,6642,lenovo
1859,6595,lenovo
1860,6396,lenovo
1861,6529,lenovo
1862,6293,lenovo
1863,6370,lenovo
1864,6673,lenovo
1865,6369,lenovo
1866,6368,lenovo
1867,6296,lenovo
1868,6729,lenovo
1869,6674,lenovo
1870,6283,lenovo
1871,6282,lenovo
1872,6281,lenovo
1873,6280,lenovo
1874,6279,lenovo
1875,6166,lenovo
1876,6159,lenovo
1877,6158,lenovo
1878,6157,lenovo
1879,6047,lenovo
1880,5934,lenovo
1881,5894,lenovo
1882,5893,lenovo
1883,5843,lenovo
1884,5836,lenovo
1885,5835,lenovo
1886,5830,lenovo
1887,5851,lenovo
1888,5684,lenovo
1889,5683,lenovo
1890,5689,lenovo
1891,5612,lenovo
1892,5544,lenovo
1893,5486,lenovo
1894,5450,lenovo
1895,5850,lenovo
1896,5849,
1897,5385,lenovo
1898,5354,lenovo
1899,6196,lenovo
1900,6197,lenovo
1901,6198,lenovo
1902,5353,lenovo
1903,5352,lenovo
1904,5241,lenovo
1905,5244,lenovo
1906,5247,lenovo
1907,5463,lenovo
1908,5462,lenovo
1909,5245,lenovo
1910,5333,lenovo
1911,5246,lenovo
1912,5243,lenovo
1913,5140,lenovo
1914,5095,lenovo
1915,5094,lenovo
1916,5060,lenovo
1917,4985,lenovo
1918,4956,lenovo
1919,4911,lenovo
1920,4912,lenovo
1921,4864,lenovo
1922,4863,lenovo
1923,4862,lenovo
1924,4861,lenovo
1925,4860,lenovo
1926,4859,lenovo
1927,4858,lenovo
1928,4424,lenovo
1929,4711,lenovo
1930,4445,lenovo
1931,4423,
1932,4441,lenovo
1933,4440,lenovo
1934,4439,lenovo
1935,4442,lenovo
1936,4443,lenovo
1937,4444,lenovo
1938,10185,
1939,7968,
1940,7008,
1941,11751,lg
1942,10742,lg
1943,10743,lg
1944,10744,lg
1945,10585,lg
1946,10586,lg
1947,10587,lg
1948,10564,lg
1949,10464,lg
1950,10558,lg
1951,10463,lg
1952,10459,lg
1953,10458,lg
1954,10442,lg
1955,10597,lg
1956,10368,lg
1957,10451,lg
1958,10382,lg
1959,10378,lg
1960,10257,lg
1961,10255,lg
1962,10340,lg
1963,10209,lg
1964,10186,lg
1965,10256,lg
1966,10103,lg
1967,10102,lg
1968,10090,lg
1969,10088,lg
1970,10087,lg
1971,10086,lg
1972,9952,lg
1973,9906,lg
1974,9844,lg
1975,9815,lg
1976,9827,lg
1977,9828,lg
1978,9805,lg
1979,9804,lg
1980,9753,lg
1981,9752,lg
1982,9751,lg
1983,9758,lg
1984,9607,lg
1985,9608,lg
1986,9540,lg
1987,9585,lg
1988,9586,lg
1989,9587,lg
1990,9411,lg
1991,9300,lg
1992,9355,lg
1993,9544,lg
1994,9309,lg
1995,9305,lg
1996,9304,lg
1997,9285,lg
1998,9278,lg
1999,9251,lg
2000,9228,lg
2001,9191,lg
2002,9206,lg
2003,9115,lg
2004,9090,lg
2005,9122,lg
2006,10072,lg
2007,9190,lg
2008,9074,lg
2009,9073,lg
2010,9047,lg
2011,9006,lg
2012,8712,lg
2013,8781,lg
2014,8756,lg
2015,8780,lg
2016,8696,lg
2017,8466,lg
2018,8584,lg
2019,8552,lg
2020,8551,lg
2021,8694,lg
2022,8492,lg
2023,8679,lg
2024,8678,lg
2025,8491,lg
2026,8490,lg
2027,8817,lg
2028,8489,lg
2029,8488,lg
2030,8484,lg
2031,8403,lg
2032,8238,lg
2033,8184,lg
2034,8183,lg
2035,8159,lg
2036,8158,lg
2037,8463,lg
2038,8081,lg
2039,8133,lg
2040,8132,lg
2041,8079,lg
2042,8085,lg
2043,7980,lg
2044,8269,lg
2045,8056,lg
2046,7815,lg
2047,7977,lg
2048,7976,lg
2049,7927,lg
2050,7926,lg
2051,7849,lg
2052,7848,lg
2053,7883,lg
2054,7828,lg
2055,7773,lg
2056,7675,lg
2057,7681,lg
2058,7680,lg
2059,7607,lg
2060,7606,lg
2061,7556,lg
2062,7575,lg
2063,7515,lg
2064,7496,lg
2065,7451,lg
2066,7442,lg
2067,7437,lg
2068,7363,lg
2069,7345,lg
2070,7344,lg
2071,7250,lg
2072,7253,lg
2073,6901,
2074,7245,lg
2075,7212,lg
2076,7148,lg
2077,7070,
2078,7718,lg
2079,7051,lg
2080,7052,lg
2081,7053,lg
2082,7054,lg
2083,6916,lg
2084,6812,lg
2085,6775,lg
2086,6776,lg
2087,6764,lg
2088,6750,lg
2089,6709,lg
2090,6606,lg
2091,6415,lg
2092,6555,lg
2093,6593,lg
2094,6592,lg
2095,6575,lg
2096,6569,lg
2097,6562,lg
2098,6554,lg
2099,6546,lg
2100,6547,lg
2101,6548,lg
2102,6545,lg
2103,6520,lg
2104,6509,lg
2105,6475,lg
2106,6315,lg
2107,6572,lg
2108,6294,lg
2109,7133,lg
2110,6366,lg
2111,6357,lg
2112,7289,lg
2113,6354,lg
2114,6353,lg
2115,6352,lg
2116,7038,lg
2117,6333,lg
2118,6326,lg
2119,6307,lg
2120,6173,lg
2121,6133,lg
2122,6118,lg
2123,6117,lg
2124,6077,lg
2125,6171,lg
2126,6100,lg
2127,6285,lg
2128,6101,lg
2129,7062,lg
2130,6286,lg
2131,6102,lg
2132,6052,lg
2133,6385,lg
2134,6032,lg
2135,5998,lg
2136,5901,lg
2137,5705,lg
2138,5806,lg
2139,5798,lg
2140,5772,lg
2141,5736,lg
2142,5750,lg
2143,5723,
2144,5673,lg
2145,5543,lg
2146,5650,lg
2147,5649,lg
2148,5602,lg
2149,5488,lg
2150,5487,lg
2151,5554,lg
2152,5509,lg
2153,5390,lg
2154,5315,lg
2155,5722,lg
2156,5316,lg
2157,5254,lg
2158,5372,lg
2159,5275,lg
2160,5373,lg
2161,5293,lg
2162,5389,lg
2163,5292,lg
2164,5608,lg
2165,5048,lg
2166,6448,lg
2167,6449,lg
2168,5964,lg
2169,5089,lg
2170,5078,lg
2171,5032,lg
2172,5025,lg
2173,5325,lg
2174,4950,lg
2175,5062,lg
2176,4751,lg
2177,4941,lg
2178,5005,lg
2179,4982,lg
2180,4981,lg
2181,4964,lg
2182,4955,lg
2183,4948,lg
2184,4932,lg
2185,4835,lg
2186,4833,lg
2187,4984,lg
2188,4779,lg
2189,4749,lg
2190,4702,lg
2191,4739,lg
2192,4717,lg
2193,4712,lg
2194,4653,lg
2195,4649,lg
2196,4563,lg
2197,4562,lg
2198,4545,lg
2199,4565,lg
2200,4571,lg
2201,4554,lg
2202,4555,lg
2203,4461,lg
2204,4446,lg
2205,4625,lg
2206,4430,lg
2207,4416,lg
2208,4377,lg
2209,4392,lg
2210,4064,lg
2211,4329,lg
2212,4353,lg
2213,4402,lg
2214,4351,lg
2215,4257,lg
2216,4352,lg
2217,4253,lg
2218,4221,lg
2219,4286,lg
2220,4213,lg
2221,4188,lg
2222,4201,lg
2223,4140,lg
2224,4157,lg
2225,4067,lg
2226,4309,lg
2227,4043,lg
2228,4289,lg
2229,4287,lg
2230,4037,lg
2231,4040,lg
2232,4090,lg
2233,4258,lg
2234,4610,lg
2235,4561,lg
2236,4942,lg
2237,4470,lg
2238,4048,lg
2239,4094,lg
2240,4092,lg
2241,4248,lg
2242,4326,lg
2243,4259,lg
2244,4089,lg
2245,3994,lg
2246,4211,lg
2247,4658,lg
2248,4635,lg
2249,3952,lg
2250,3937,lg
2251,4074,lg
2252,4033,lg
2253,3924,lg
2254,3918,lg
2255,3886,lg
2256,3880,lg
2257,3759,lg
2258,3835,lg
2259,4210,lg
2260,4095,lg
2261,3758,lg
2262,3837,lg
2263,3219,lg
2264,3735,lg
2265,3704,lg
2266,3762,lg
2267,3598,lg
2268,3667,lg
2269,3732,lg
2270,3852,lg
2271,3701,lg
2272,3684,lg
2273,3860,lg
2274,3698,lg
2275,3695,lg
2276,3674,lg
2277,3909,lg
2278,3651,lg
2279,3731,lg
2280,3632,lg
2281,3631,lg
2282,3630,lg
2283,3613,lg
2284,3605,lg
2285,3606,lg
2286,3558,lg
2287,3555,lg
2288,3532,lg
2289,3486,lg
2290,3494,lg
2291,3669,lg
2292,3609,lg
2293,3583,lg
2294,3544,lg
2295,3516,lg
2296,3345,lg
2297,3414,lg
2298,3220,lg
2299,3217,lg
2300,3218,lg
2301,3478,lg
2302,3470,lg
2303,3676,lg
2304,3459,lg
2305,3452,lg
2306,3458,lg
2307,3411,lg
2308,3412,lg
2309,3444,lg
2310,3360,lg
2311,3260,lg
2312,3359,lg
2313,3356,lg
2314,3352,lg
2315,3216,lg
2316,3274,lg
2317,3341,lg
2318,3340,lg
2319,3221,lg
2320,3257,lg
2321,3245,lg
2322,3276,lg
2323,3076,lg
2324,3261,lg
2325,3251,lg
2326,3254,lg
2327,3253,lg
2328,3233,lg
2329,3124,lg
2330,3211,lg
2331,3081,lg
2332,3215,lg
2333,3204,lg
2334,3164,lg
2335,3136,lg
2336,3095,lg
2337,3199,lg
2338,3078,lg
2339,5444,lg
2340,4086,lg
2341,3135,lg
2342,3106,lg
2343,3083,lg
2344,3496,lg
2345,12472,nokia
2346,12471,nokia
2347,12465,nokia
2348,12464,nokia
2349,12381,nokia
2350,12322,nokia
2351,12321,nokia
2352,12285,nokia
2353,12284,nokia
2354,12286,nokia
2355,12283,nokia
2356,12282,nokia
2357,12281,nokia
2358,12244,nokia
2359,12210,
2360,12184,nokia
2361,12139,nokia
2362,12138,nokia
2363,12137,nokia
2364,12136,nokia
2365,12085,nokia
2366,11973,nokia
2367,11831,nokia
2368,12373,nokia
2369,11826,nokia
2370,11825,nokia
2371,11823,nokia
2372,11818,nokia
2373,11741,
2374,11666,nokia
2375,11667,nokia
2376,11670,nokia
2377,11668,
2378,11669,nokia
2379,11644,nokia
2380,11629,nokia
2381,11628,nokia
2382,11381,nokia
2383,11380,nokia
2384,11740,nokia
2385,11739,nokia
2386,11382,nokia
2387,11358,nokia
2388,11356,nokia
2389,11207,nokia
2390,11135,nokia
2391,11142,nokia
2392,11077,nokia
2393,11013,nokia
2394,10967,nokia
2395,11025,nokia
2396,11019,nokia
2397,10965,nokia
2398,10966,nokia
2399,10959,nokia
2400,10955,nokia
2401,10838,nokia
2402,10840,nokia
2403,10841,nokia
2404,10842,nokia
2405,10843,nokia
2406,10844,nokia
2407,10700,nokia
2408,10624,nokia
2409,10584,nokia
2410,10575,nokia
2411,10576,nokia
2412,10588,nokia
2413,10547,nokia
2414,10532,nokia
2415,10533,nokia
2416,10404,nokia
2417,10460,nokia
2418,10351,nokia
2419,10273,nokia
2420,10275,nokia
2421,10274,nokia
2422,10241,nokia
2423,10240,nokia
2424,10142,nokia
2425,10117,nokia
2426,10143,nokia
2427,10144,nokia
2428,10131,nokia
2429,9993,nokia
2430,9988,nokia
2431,9833,nokia
2432,9834,nokia
2433,9835,nokia
2434,10910,nokia
2435,9836,nokia
2436,9774,nokia
2437,9845,nokia
2438,9773,nokia
2439,9737,nokia
2440,9736,nokia
2441,9731,nokia
2442,9652,nokia
2443,8867,nokia
2444,9603,nokia
2445,10619,nokia
2446,9604,nokia
2447,9538,nokia
2448,9606,nokia
2449,9342,nokia
2450,9405,nokia
2451,9364,nokia
2452,9354,nokia
2453,9178,nokia
2454,9246,nokia
2455,9214,nokia
2456,9215,nokia
2457,9216,nokia
2458,9089,nokia
2459,9087,nokia
2460,9058,nokia
2461,8972,nokia
2462,9052,nokia
2463,9046,nokia
2464,8513,nokia
2465,8907,nokia
2466,8876,nokia
2467,8522,nokia
2468,8770,nokia
2469,8769,nokia
2470,8572,nokia
2471,8571,nokia
2472,6885,nokia
2473,8597,nokia
2474,8475,nokia
2475,8343,nokia
2476,7772,nokia
2477,7771,nokia
2478,7517,nokia
2479,7516,nokia
2480,7272,nokia
2481,7271,nokia
2482,6910,nokia
2483,6911,nokia
2484,6877,nokia
2485,6814,nokia
2486,6640,nokia
2487,6639,nokia
2488,6638,nokia
2489,6571,nokia
2490,6570,nokia
2491,6524,nokia
2492,6523,nokia
2493,6383,nokia
2494,6288,nokia
2495,6287,nokia
2496,6227,nokia
2497,6254,nokia
2498,6255,nokia
2499,6232,nokia
2500,6148,nokia
2501,6147,nokia
2502,6067,nokia
2503,6149,nokia
2504,6150,nokia
2505,5833,nokia
2506,5869,nokia
2507,5760,nokia
2508,5791,nokia
2509,5702,nokia
2510,5796,nokia
2511,5794,nokia
2512,5795,nokia
2513,5793,nokia
2514,5792,nokia
2515,5703,nokia
2516,5663,nokia
2517,5636,nokia
2518,5635,nokia
2519,5438,nokia
2520,5506,nokia
2521,5560,nokia
2522,5559,nokia
2523,5451,nokia
2524,5437,nokia
2525,5445,nokia
2526,5417,nokia
2527,5321,nokia
2528,5322,nokia
2529,5323,nokia
2530,5324,nokia
2531,5291,nokia
2532,5150,nokia
2533,5147,nokia
2534,5145,nokia
2535,5138,nokia
2536,5137,nokia
2537,5096,nokia
2538,5090,nokia
2539,5069,nokia
2540,5024,nokia
2541,5009,nokia
2542,5010,nokia
2543,4967,nokia
2544,4968,nokia
2545,4802,nokia
2546,4801,nokia
2547,4800,nokia
2548,4758,nokia
2549,4757,nokia
2550,4756,nokia
2551,4755,nokia
2552,4695,nokia
2553,4690,nokia
2554,4577,nokia
2555,4662,nokia
2556,4576,nokia
2557,4546,nokia
2558,4579,nokia
2559,4580,nokia
2560,4578,nokia
2561,4275,nokia
2562,4391,nokia
2563,4354,nokia
2564,4240,nokia
2565,4372,nokia
2566,4276,nokia
2567,4278,nokia
2568,4279,nokia
2569,4280,nokia
2570,4281,nokia
2571,4243,nokia
2572,4241,nokia
2573,4242,nokia
2574,4220,nokia
2575,4223,nokia
2576,4222,nokia
2577,4121,nokia
2578,4120,nokia
2579,4119,nokia
2580,4021,nokia
2581,4118,nokia
2582,4113,nokia
2583,4085,nokia
2584,3398,nokia
2585,4019,nokia
2586,3931,nokia
2587,3995,nokia
2588,3996,nokia
2589,4020,nokia
2590,3915,nokia
2591,3997,
2592,3961,nokia
2593,3962,nokia
2594,3664,nokia
2595,3717,nokia
2596,3885,nokia
2597,3853,nokia
2598,3610,nokia
2599,3638,nokia
2600,3578,nokia
2601,3545,nokia
2602,3524,nokia
2603,3394,nokia
2604,3525,nokia
2605,3477,nokia
2606,3479,nokia
2607,3397,nokia
2608,3396,nokia
2609,3390,nokia
2610,3348,nokia
2611,3367,nokia
2612,3366,nokia
2613,3365,nokia
2614,3364,nokia
2615,3252,nokia
2616,3304,nokia
2617,3229,nokia
2618,3198,nokia
2619,3269,nokia
2620,3122,nokia
2621,3285,nokia
2622,3286,nokia
2623,3121,nokia
2624,3041,nokia
2625,3109,nokia
2626,10792,nokia
2627,12771,samsung
2628,12772,samsung
2629,12773,samsung
2630,12784,samsung
2631,12785,samsung
2632,12555,samsung
2633,12638,samsung
2634,12637,samsung
2635,12617,samsung
2636,12616,samsung
2637,12520,samsung
2638,12609,samsung
2639,12517,samsung
2640,12584,samsung
2641,12583,samsung
2642,12453,samsung
2643,12418,
2644,12252,
2645,12217,samsung
2646,12440,samsung
2647,12439,samsung
2648,12438,samsung
2649,12437,samsung
2650,11290,samsung
2651,12239,samsung
2652,12176,samsung
2653,12175,samsung
2654,12189,samsung
2655,12070,samsung
2656,12074,samsung
2657,12160,samsung
2658,12024,samsung
2659,12083,samsung
2660,12082,samsung
2661,12151,samsung
2662,12004,samsung
2663,12054,samsung
2664,12022,samsung
2665,11988,samsung
2666,11945,samsung
2667,11840,samsung
2668,11803,samsung
2669,11817,samsung
2670,11737,
2671,11538,
2672,11749,samsung
2673,11748,samsung
2674,11736,samsung
2675,11633,samsung
2676,11654,samsung
2677,11665,samsung
2678,11600,samsung
2679,11624,samsung
2680,11564,samsung
2681,11524,samsung
2682,11439,samsung
2683,11459,samsung
2684,11257,samsung
2685,11268,samsung
2686,11429,samsung
2687,11406,samsung
2688,11404,samsung
2689,11403,samsung
2690,11373,samsung
2691,11402,samsung
2692,11251,samsung
2693,11252,samsung
2694,11253,samsung
2695,11274,samsung
2696,11342,samsung
2697,11343,samsung
2698,10954,samsung
2699,11265,samsung
2700,11149,samsung
2701,11244,samsung
2702,11215,samsung
2703,11124,samsung
2704,11110,samsung
2705,11011,samsung
2706,11062,samsung
2707,10937,samsung
2708,11039,samsung
2709,10906,
2710,11044,
2711,11046,samsung
2712,11045,samsung
2713,11087,samsung
2714,11041,samsung
2715,11015,samsung
2716,10996,samsung
2717,10887,
2718,10873,samsung
2719,10948,samsung
2720,10933,samsung
2721,10922,samsung
2722,10900,samsung
2723,10848,samsung
2724,10860,samsung
2725,10850,samsung
2726,10825,samsung
2727,10824,samsung
2728,10469,samsung
2729,10631,samsung
2730,10641,samsung
2731,10718,samsung
2732,10753,samsung
2733,10749,samsung
2734,10740,samsung
2735,10578,samsung
2736,10596,samsung
2737,10625,samsung
2738,10626,samsung
2739,10648,samsung
2740,10663,samsung
2741,10604,samsung
2742,10709,samsung
2743,10708,samsung
2744,10603,samsung
2745,10580,samsung
2746,10496,samsung
2747,10498,samsung
2748,10476,samsung
2749,10377,samsung
2750,10428,samsung
2751,10412,samsung
2752,10411,samsung
2753,10148,samsung
2754,10371,samsung
2755,10342,
2756,10261,samsung
2757,10355,samsung
2758,10325,samsung
2759,10338,samsung
2760,10315,samsung
2761,10336,samsung
2762,10337,samsung
2763,10244,
2764,10333,samsung
2765,10335,samsung
2766,10316,samsung
2767,10314,samsung
2768,10276,samsung
2769,10216,samsung
2770,10239,samsung
2771,10208,samsung
2772,10243,samsung
2773,10146,samsung
2774,10157,samsung
2775,10172,samsung
2776,10483,samsung
2777,10158,samsung
2778,10124,samsung
2779,10149,samsung
2780,10138,samsung
2781,10111,samsung
2782,10132,samsung
2783,10079,samsung
2784,10040,samsung
2785,10084,samsung
2786,10041,samsung
2787,10080,samsung
2788,10254,samsung
2789,10044,samsung
2790,10081,samsung
2791,10054,
2792,10004,samsung
2793,10001,samsung
2794,10003,samsung
2795,9917,samsung
2796,9999,samsung
2797,9995,samsung
2798,9963,samsung
2799,9937,samsung
2800,9899,samsung
2801,9852,samsung
2802,9818,samsung
2803,9861,samsung
2804,9851,
2805,9523,
2806,9850,samsung
2807,9795,samsung
2808,9796,samsung
2809,9806,samsung
2810,9787,samsung
2811,9732,samsung
2812,9789,samsung
2813,9788,samsung
2814,9784,samsung
2815,9786,samsung
2816,9793,samsung
2817,9790,samsung
2818,9781,samsung
2819,9760,samsung
2820,9730,samsung
2821,9636,samsung
2822,9589,samsung
2823,9672,samsung
2824,9588,samsung
2825,9535,samsung
2826,9536,samsung
2827,9537,samsung
2828,9721,samsung
2829,9505,samsung
2830,9506,samsung
2831,9508,samsung
2832,9659,samsung
2833,9646,samsung
2834,9616,samsung
2835,9554,samsung
2836,9642,samsung
2837,9579,samsung
2838,9661,samsung
2839,9640,samsung
2840,9580,samsung
2841,9581,samsung
2842,9582,samsung
2843,9651,samsung
2844,9264,samsung
2845,9665,samsung
2846,9262,samsung
2847,9263,samsung
2848,9432,samsung
2849,9352,samsung
2850,9344,samsung
2851,9340,samsung
2852,9163,samsung
2853,9289,samsung
2854,9334,samsung
2855,9397,samsung
2856,9335,samsung
2857,9255,samsung
2858,9260,samsung
2859,9234,samsung
2860,8928,samsung
2861,9220,samsung
2862,9202,samsung
2863,9205,samsung
2864,9203,samsung
2865,9204,samsung
2866,9156,samsung
2867,9155,samsung
2868,9153,samsung
2869,9135,samsung
2870,8967,samsung
2871,8966,samsung
2872,8904,samsung
2873,8790,samsung
2874,8886,samsung
2875,8900,samsung
2876,8897,samsung
2877,8725,samsung
2878,8789,samsung
2879,8839,samsung
2880,8505,samsung
2881,8676,samsung
2882,8778,samsung
2883,8683,samsung
2884,8684,samsung
2885,8675,samsung
2886,8561,samsung
2887,8705,samsung
2888,8438,samsung
2889,9331,samsung
2890,8682,samsung
2891,8161,samsung
2892,8523,samsung
2893,8627,samsung
2894,8437,samsung
2895,8577,samsung
2896,8554,samsung
2897,8397,samsung
2898,8486,samsung
2899,8435,samsung
2900,8335,samsung
2901,8494,samsung
2902,8336,samsung
2903,8385,samsung
2904,8424,samsung
2905,8347,samsung
2906,7801,samsung
2907,8367,samsung
2908,8265,samsung
2909,8309,samsung
2910,8308,samsung
2911,8307,samsung
2912,8342,samsung
2913,8314,samsung
2914,8288,samsung
2915,8242,samsung
2916,8082,samsung
2917,8140,samsung
2918,8192,samsung
2919,8227,samsung
2920,8186,samsung
2921,8228,samsung
2922,8083,samsung
2923,8170,samsung
2924,8455,samsung
2925,8004,samsung
2926,8126,samsung
2927,8046,samsung
2928,8047,samsung
2929,7903,samsung
2930,7870,samsung
2931,7869,samsung
2932,8090,samsung
2933,7880,samsung
2934,7821,samsung
2935,7945,samsung
2936,7961,samsung
2937,7960,samsung
2938,7768,samsung
2939,7934,samsung
2940,7879,samsung
2941,7864,samsung
2942,7641,samsung
2943,7759,samsung
2944,7789,samsung
2945,7791,samsung
2946,8022,samsung
2947,7760,samsung
2948,7704,samsung
2949,7679,samsung
2950,7648,samsung
2951,7273,samsung
2952,7673,samsung
2953,7677,samsung
2954,7678,samsung
2955,7585,samsung
2956,7504,samsung
2957,7431,samsung
2958,7508,samsung
2959,7505,samsung
2960,7467,samsung
2961,7509,samsung
2962,6506,samsung
2963,7468,samsung
2964,7453,samsung
2965,7438,samsung
2966,7439,samsung
2967,7506,samsung
2968,7249,samsung
2969,7395,samsung
2970,8785,samsung
2971,7185,samsung
2972,7184,samsung
2973,6980,samsung
2974,7295,samsung
2975,7794,samsung
2976,7751,samsung
2977,7119,samsung
2978,7114,samsung
2979,7134,samsung
2980,7443,samsung
2981,7122,samsung
2982,8883,samsung
2983,7121,samsung
2984,6990,samsung
2985,7166,samsung
2986,7164,samsung
2987,7079,samsung
2988,7377,samsung
2989,6849,samsung
2990,7034,samsung
2991,7357,samsung
2992,6907,samsung
2993,7110,samsung
