,Device_id,SIM Type,SIM Num
0,11706,Nano,Single
1,11706,Nano,Dual
2,11706,0.0,Single
3,11706,0.0,Dual
4,11706,0.0,Single
5,11706,0.0,Dual
6,11706,0.0,Single
7,11706,0.0,Dual
8,10981,Nano,Single
9,10981,Nano,Dual
10,10981,0.0,Single
11,10981,0.0,Dual
12,10981,0.0,Single
13,10981,0.0,Dual
14,10981,0.0,Single
15,10981,0.0,Dual
16,10980,Nano,Single
17,10980,Nano,Dual
18,10980,0.0,Single
19,10980,0.0,Dual
20,10980,0.0,Single
21,10980,0.0,Dual
22,10980,0.0,Single
23,10980,0.0,Dual
24,10679,Nano,Single
25,10679,Nano,Dual
26,10679,0.0,Single
27,10679,0.0,Dual
28,10679,0.0,Single
29,10679,0.0,Dual
30,10679,0.0,Single
31,10679,0.0,Dual
32,10680,Nano,Single
33,10680,Nano,Dual
34,10680,0.0,Single
35,10680,0.0,Dual
36,10680,0.0,Single
37,10680,0.0,Dual
38,10680,0.0,Single
39,10680,0.0,Dual
40,10682,Nano,Single
41,10682,Nano,Dual
42,10682,0.0,Single
43,10682,0.0,Dual
44,10682,0.0,Single
45,10682,0.0,Dual
46,10682,0.0,Single
47,10682,0.0,Dual
48,11659,Nano,Single
49,11659,Nano,Dual
50,11659,0.0,Single
51,11659,0.0,Dual
52,11659,0.0,Single
53,11659,0.0,Dual
54,11659,0.0,Single
55,11659,0.0,Dual
56,10618,Nano,0.0
57,10618,Nano,Dual
58,10618,0.0,0.0
59,10618,0.0,Dual
60,10618,0.0,0.0
61,10618,0.0,Dual
62,10618,0.0,0.0
63,10618,0.0,Dual
64,12017,Nano,0.0
65,12017,Nano,0.0
66,12017,0.0,0.0
67,12017,0.0,0.0
68,12017,0.0,0.0
69,12017,0.0,0.0
70,12017,0.0,0.0
71,12017,0.0,0.0
72,10500,Nano,0.0
73,10500,Nano,0.0
74,10500,0.0,0.0
75,10500,0.0,0.0
76,10500,0.0,0.0
77,10500,0.0,0.0
78,10500,0.0,0.0
79,10500,0.0,0.0
80,10501,Nano,0.0
81,10501,Nano,0.0
82,10501,0.0,0.0
83,10501,0.0,0.0
84,10501,0.0,0.0
85,10501,0.0,0.0
86,10501,0.0,0.0
87,10501,0.0,0.0
88,12041,Nano,0.0
89,12041,Nano,0.0
90,12041,0.0,0.0
91,12041,0.0,0.0
92,12041,0.0,0.0
93,12041,0.0,0.0
94,12041,0.0,0.0
95,12041,0.0,0.0
96,10490,Nano,0.0
97,10490,Nano,Dual
98,10490,0.0,0.0
99,10490,0.0,Dual
100,10490,0.0,0.0
101,10490,0.0,Dual
102,10490,0.0,0.0
103,10490,0.0,Dual
104,10016,Nano,0.0
105,10016,Nano,Dual
106,10016,0.0,0.0
107,10016,0.0,Dual
108,10016,0.0,0.0
109,10016,0.0,Dual
110,10016,0.0,0.0
111,10016,0.0,Dual
112,10017,Nano,0.0
113,10017,Nano,Dual
114,10017,0.0,0.0
115,10017,0.0,Dual
116,10017,0.0,0.0
117,10017,0.0,Dual
118,10017,0.0,0.0
119,10017,0.0,Dual
120,10018,Nano,0.0
121,10018,Nano,Dual
122,10018,0.0,0.0
123,10018,0.0,Dual
124,10018,0.0,0.0
125,10018,0.0,Dual
126,10018,0.0,0.0
127,10018,0.0,Dual
128,10019,Nano,0.0
129,10019,Nano,Dual
130,10019,0.0,0.0
131,10019,0.0,Dual
132,10019,0.0,0.0
133,10019,0.0,Dual
134,10019,0.0,0.0
135,10019,0.0,Dual
136,10042,Nano,0.0
137,10042,Nano,0.0
138,10042,0.0,0.0
139,10042,0.0,0.0
140,10042,0.0,0.0
141,10042,0.0,0.0
142,10042,0.0,0.0
143,10042,0.0,0.0
144,9842,Nano,Single
145,9842,Nano,Dual
146,9842,0.0,Single
147,9842,0.0,Dual
148,9842,0.0,Single
149,9842,0.0,Dual
150,9842,0.0,Single
151,9842,0.0,Dual
152,9843,Nano,Single
153,9843,Nano,Dual
154,9843,0.0,Single
155,9843,0.0,Dual
156,9843,0.0,Single
157,9843,0.0,Dual
158,9843,0.0,Single
159,9843,0.0,Dual
160,10108,0.0,0.0
161,10108,0.0,0.0
162,10108,Micro,0.0
163,10108,Micro,0.0
164,10108,0.0,0.0
165,10108,0.0,0.0
166,10108,0.0,0.0
167,10108,0.0,0.0
168,9837,0.0,0.0
169,9837,0.0,0.0
170,9837,0.0,0.0
171,9837,0.0,0.0
172,9837,0.0,0.0
173,9837,0.0,0.0
174,9837,0.0,0.0
175,9837,0.0,0.0
176,9601,Nano,0.0
177,9601,Nano,0.0
178,9601,0.0,0.0
179,9601,0.0,0.0
180,9601,0.0,0.0
181,9601,0.0,0.0
182,9601,0.0,0.0
183,9601,0.0,0.0
184,9600,Nano,0.0
185,9600,Nano,Dual
186,9600,0.0,0.0
187,9600,0.0,Dual
188,9600,0.0,0.0
189,9600,0.0,Dual
190,9600,0.0,0.0
191,9600,0.0,Dual
192,9599,Nano,0.0
193,9599,Nano,Dual
194,9599,0.0,0.0
195,9599,0.0,Dual
196,9599,0.0,0.0
197,9599,0.0,Dual
198,9599,0.0,0.0
199,9599,0.0,Dual
200,9598,Nano,0.0
201,9598,Nano,Dual
202,9598,0.0,0.0
203,9598,0.0,Dual
204,9598,0.0,0.0
205,9598,0.0,Dual
206,9598,0.0,0.0
207,9598,0.0,Dual
208,9510,Nano,Single
209,9510,Nano,Dual
210,9510,0.0,Single
211,9510,0.0,Dual
212,9510,0.0,Single
213,9510,0.0,Dual
214,9510,0.0,Single
215,9510,0.0,Dual
216,9511,Nano,Single
217,9511,Nano,Dual
218,9511,0.0,Single
219,9511,0.0,Dual
220,9511,0.0,Single
221,9511,0.0,Dual
222,9511,0.0,Single
223,9511,0.0,Dual
224,9985,Nano,Single
225,9985,Nano,Dual
226,9985,0.0,Single
227,9985,0.0,Dual
228,9985,0.0,Single
229,9985,0.0,Dual
230,9985,0.0,Single
231,9985,0.0,Dual
232,9574,Nano,0.0
233,9574,Nano,0.0
234,9574,0.0,0.0
235,9574,0.0,0.0
236,9574,0.0,0.0
237,9574,0.0,0.0
238,9574,0.0,0.0
239,9574,0.0,0.0
240,9291,Nano,0.0
241,9291,Nano,0.0
242,9291,0.0,0.0
243,9291,0.0,0.0
244,9291,0.0,0.0
245,9291,0.0,0.0
246,9291,0.0,0.0
247,9291,0.0,0.0
248,9271,0.0,Single
249,9271,0.0,Dual
250,9271,Micro,Single
251,9271,Micro,Dual
252,9271,0.0,Single
253,9271,0.0,Dual
254,9271,0.0,Single
255,9271,0.0,Dual
256,9012,Nano,Single
257,9012,Nano,Dual
258,9012,0.0,Single
259,9012,0.0,Dual
260,9012,0.0,Single
261,9012,0.0,Dual
262,9012,0.0,Single
263,9012,0.0,Dual
264,9004,Nano,Single
265,9004,Nano,Dual
266,9004,0.0,Single
267,9004,0.0,Dual
268,9004,0.0,Single
269,9004,0.0,Dual
270,9004,0.0,Single
271,9004,0.0,Dual
272,9084,Nano,Single
273,9084,Nano,Dual
274,9084,0.0,Single
275,9084,0.0,Dual
276,9084,0.0,Single
277,9084,0.0,Dual
278,9084,0.0,Single
279,9084,0.0,Dual
280,9085,Nano,Single
281,9085,Nano,Dual
282,9085,0.0,Single
283,9085,0.0,Dual
284,9085,0.0,Single
285,9085,0.0,Dual
286,9085,0.0,Single
287,9085,0.0,Dual
288,9086,Nano,Single
289,9086,Nano,Dual
290,9086,0.0,Single
291,9086,0.0,Dual
292,9086,0.0,Single
293,9086,0.0,Dual
294,9086,0.0,Single
295,9086,0.0,Dual
296,8989,0.0,0.0
297,8989,0.0,Dual
298,8989,0.0,0.0
299,8989,0.0,Dual
300,8989,0.0,0.0
301,8989,0.0,Dual
302,8989,0.0,0.0
303,8989,0.0,Dual
304,9986,Nano,0.0
305,9986,Nano,0.0
306,9986,0.0,0.0
307,9986,0.0,0.0
308,9986,0.0,0.0
309,9986,0.0,0.0
310,9986,0.0,0.0
311,9986,0.0,0.0
312,9093,0.0,0.0
313,9093,0.0,0.0
314,9093,0.0,0.0
315,9093,0.0,0.0
316,9093,0.0,0.0
317,9093,0.0,0.0
318,9093,0.0,0.0
319,9093,0.0,0.0
320,9094,0.0,0.0
321,9094,0.0,0.0
322,9094,0.0,0.0
323,9094,0.0,0.0
324,9094,0.0,0.0
325,9094,0.0,0.0
326,9094,0.0,0.0
327,9094,0.0,0.0
328,8844,Nano,0.0
329,8844,Nano,0.0
330,8844,0.0,0.0
331,8844,0.0,0.0
332,8844,0.0,0.0
333,8844,0.0,0.0
334,8844,0.0,0.0
335,8844,0.0,0.0
336,8832,Nano,0.0
337,8832,Nano,0.0
338,8832,0.0,0.0
339,8832,0.0,0.0
340,8832,0.0,0.0
341,8832,0.0,0.0
342,8832,0.0,0.0
343,8832,0.0,0.0
344,8843,0.0,Single
345,8843,0.0,Dual
346,8843,0.0,Single
347,8843,0.0,Dual
348,8843,0.0,Single
349,8843,0.0,Dual
350,8843,0.0,Single
351,8843,0.0,Dual
352,8830,Nano,Single
353,8830,Nano,Dual
354,8830,0.0,Single
355,8830,0.0,Dual
356,8830,0.0,Single
357,8830,0.0,Dual
358,8830,0.0,Single
359,8830,0.0,Dual
360,8819,Nano,Single
361,8819,Nano,Dual
362,8819,0.0,Single
363,8819,0.0,Dual
364,8819,0.0,Single
365,8819,0.0,Dual
366,8819,0.0,Single
367,8819,0.0,Dual
368,8803,Nano,0.0
369,8803,Nano,0.0
370,8803,0.0,0.0
371,8803,0.0,0.0
372,8803,0.0,0.0
373,8803,0.0,0.0
374,8803,0.0,0.0
375,8803,0.0,0.0
376,8569,Nano,0.0
377,8569,Nano,0.0
378,8569,0.0,0.0
379,8569,0.0,0.0
380,8569,0.0,0.0
381,8569,0.0,0.0
382,8569,0.0,0.0
383,8569,0.0,0.0
384,8639,Nano,0.0
385,8639,Nano,Dual
386,8639,0.0,0.0
387,8639,0.0,Dual
388,8639,0.0,0.0
389,8639,0.0,Dual
390,8639,0.0,0.0
391,8639,0.0,Dual
392,8591,0.0,Single
393,8591,0.0,Dual
394,8591,Micro,Single
395,8591,Micro,Dual
396,8591,0.0,Single
397,8591,0.0,Dual
398,8591,0.0,Single
399,8591,0.0,Dual
400,8590,Nano,Single
401,8590,Nano,Dual
402,8590,0.0,Single
403,8590,0.0,Dual
404,8590,0.0,Single
405,8590,0.0,Dual
406,8590,0.0,Single
407,8590,0.0,Dual
408,8589,Nano,Single
409,8589,Nano,Dual
410,8589,0.0,Single
411,8589,0.0,Dual
412,8589,0.0,Single
413,8589,0.0,Dual
414,8589,0.0,Single
415,8589,0.0,Dual
416,8512,0.0,Single
417,8512,0.0,Dual
418,8512,Micro,Single
419,8512,Micro,Dual
420,8512,0.0,Single
421,8512,0.0,Dual
422,8512,0.0,Single
423,8512,0.0,Dual
424,8377,Nano,Single
425,8377,Nano,Dual
426,8377,0.0,Single
427,8377,0.0,Dual
428,8377,0.0,Single
429,8377,0.0,Dual
430,8377,0.0,Single
431,8377,0.0,Dual
432,8352,0.0,0.0
433,8352,0.0,Dual
434,8352,Micro,0.0
435,8352,Micro,Dual
436,8352,0.0,0.0
437,8352,0.0,Dual
438,8352,0.0,0.0
439,8352,0.0,Dual
440,8298,Nano,0.0
441,8298,Nano,0.0
442,8298,0.0,0.0
443,8298,0.0,0.0
444,8298,0.0,0.0
445,8298,0.0,0.0
446,8298,0.0,0.0
447,8298,0.0,0.0
448,8205,Nano,0.0
449,8205,Nano,Dual
450,8205,Micro,0.0
451,8205,Micro,Dual
452,8205,0.0,0.0
453,8205,0.0,Dual
454,8205,0.0,0.0
455,8205,0.0,Dual
456,8157,0.0,0.0
457,8157,0.0,0.0
458,8157,Micro,0.0
459,8157,Micro,0.0
460,8157,0.0,0.0
461,8157,0.0,0.0
462,8157,0.0,0.0
463,8157,0.0,0.0
464,8105,0.0,0.0
465,8105,0.0,Dual
466,8105,Micro,0.0
467,8105,Micro,Dual
468,8105,0.0,0.0
469,8105,0.0,Dual
470,8105,0.0,0.0
471,8105,0.0,Dual
472,8060,0.0,0.0
473,8060,0.0,0.0
474,8060,Micro,0.0
475,8060,Micro,0.0
476,8060,0.0,0.0
477,8060,0.0,0.0
478,8060,0.0,0.0
479,8060,0.0,0.0
480,7937,Nano,Single
481,7937,Nano,Dual
482,7937,0.0,Single
483,7937,0.0,Dual
484,7937,0.0,Single
485,7937,0.0,Dual
486,7937,0.0,Single
487,7937,0.0,Dual
488,7936,0.0,Single
489,7936,0.0,Dual
490,7936,Micro,Single
491,7936,Micro,Dual
492,7936,0.0,Single
493,7936,0.0,Dual
494,7936,0.0,Single
495,7936,0.0,Dual
496,7935,0.0,Single
497,7935,0.0,Dual
498,7935,Micro,Single
499,7935,Micro,Dual
500,7935,0.0,Single
501,7935,0.0,Dual
502,7935,0.0,Single
503,7935,0.0,Dual
504,8449,Nano,0.0
505,8449,Nano,0.0
506,8449,0.0,0.0
507,8449,0.0,0.0
508,8449,0.0,0.0
509,8449,0.0,0.0
510,8449,0.0,0.0
511,8449,0.0,0.0
512,7896,Nano,0.0
513,7896,Nano,Dual
514,7896,0.0,0.0
515,7896,0.0,Dual
516,7896,0.0,0.0
517,7896,0.0,Dual
518,7896,0.0,0.0
519,7896,0.0,Dual
520,7897,Nano,0.0
521,7897,Nano,Dual
522,7897,0.0,0.0
523,7897,0.0,Dual
524,7897,0.0,0.0
525,7897,0.0,Dual
526,7897,0.0,0.0
527,7897,0.0,Dual
528,7856,0.0,0.0
529,7856,0.0,0.0
530,7856,Micro,0.0
531,7856,Micro,0.0
532,7856,0.0,0.0
533,7856,0.0,0.0
534,7856,0.0,0.0
535,7856,0.0,0.0
536,7851,0.0,0.0
537,7851,0.0,0.0
538,7851,0.0,0.0
539,7851,0.0,0.0
540,7851,0.0,0.0
541,7851,0.0,0.0
542,7851,0.0,0.0
543,7851,0.0,0.0
544,7847,0.0,0.0
545,7847,0.0,0.0
546,7847,Micro,0.0
547,7847,Micro,0.0
548,7847,0.0,0.0
549,7847,0.0,0.0
550,7847,0.0,0.0
551,7847,0.0,0.0
552,8167,0.0,0.0
553,8167,0.0,Dual
554,8167,Micro,0.0
555,8167,Micro,Dual
556,8167,0.0,0.0
557,8167,0.0,Dual
558,8167,0.0,0.0
559,8167,0.0,Dual
560,7846,0.0,0.0
561,7846,0.0,0.0
562,7846,Micro,0.0
563,7846,Micro,0.0
564,7846,0.0,0.0
565,7846,0.0,0.0
566,7846,0.0,0.0
567,7846,0.0,0.0
568,7845,0.0,0.0
569,7845,0.0,0.0
570,7845,Micro,0.0
571,7845,Micro,0.0
572,7845,0.0,0.0
573,7845,0.0,0.0
574,7845,0.0,0.0
575,7845,0.0,0.0
576,7844,0.0,0.0
577,7844,0.0,0.0
578,7844,Micro,0.0
579,7844,Micro,0.0
580,7844,0.0,0.0
581,7844,0.0,0.0
582,7844,0.0,0.0
583,7844,0.0,0.0
584,7843,0.0,0.0
585,7843,0.0,0.0
586,7843,Micro,0.0
587,7843,Micro,0.0
588,7843,0.0,0.0
589,7843,0.0,0.0
590,7843,0.0,0.0
591,7843,0.0,0.0
592,8230,0.0,Single
593,8230,0.0,Dual
594,8230,Micro,Single
595,8230,Micro,Dual
596,8230,0.0,Single
597,8230,0.0,Dual
598,8230,0.0,Single
599,8230,0.0,Dual
600,7776,0.0,Single
601,7776,0.0,Dual
602,7776,Micro,Single
603,7776,Micro,Dual
604,7776,0.0,Single
605,7776,0.0,Dual
606,7776,0.0,Single
607,7776,0.0,Dual
608,7720,0.0,0.0
609,7720,0.0,0.0
610,7720,Micro,0.0
611,7720,Micro,0.0
612,7720,0.0,0.0
613,7720,0.0,0.0
614,7720,0.0,0.0
615,7720,0.0,0.0
616,7709,0.0,0.0
617,7709,0.0,0.0
618,7709,0.0,0.0
619,7709,0.0,0.0
620,7709,0.0,0.0
621,7709,0.0,0.0
622,7709,0.0,0.0
623,7709,0.0,0.0
624,7708,0.0,0.0
625,7708,0.0,0.0
626,7708,0.0,0.0
627,7708,0.0,0.0
628,7708,0.0,0.0
629,7708,0.0,0.0
630,7708,0.0,0.0
631,7708,0.0,0.0
632,7570,0.0,0.0
633,7570,0.0,Dual
634,7570,Micro,0.0
635,7570,Micro,Dual
636,7570,0.0,0.0
637,7570,0.0,Dual
638,7570,0.0,0.0
639,7570,0.0,Dual
640,7652,0.0,0.0
641,7652,0.0,0.0
642,7652,0.0,0.0
643,7652,0.0,0.0
644,7652,Mini,0.0
645,7652,Mini,0.0
646,7652,0.0,0.0
647,7652,0.0,0.0
648,7571,0.0,Single
649,7571,0.0,Dual
650,7571,Micro,Single
651,7571,Micro,Dual
652,7571,0.0,Single
653,7571,0.0,Dual
654,7571,0.0,Single
655,7571,0.0,Dual
656,7549,0.0,0.0
657,7549,0.0,0.0
658,7549,Micro,0.0
659,7549,Micro,0.0
660,7549,0.0,0.0
661,7549,0.0,0.0
662,7549,0.0,0.0
663,7549,0.0,0.0
664,7548,0.0,0.0
665,7548,0.0,0.0
666,7548,0.0,0.0
667,7548,0.0,0.0
668,7548,0.0,0.0
669,7548,0.0,0.0
670,7548,0.0,0.0
671,7548,0.0,0.0
672,7547,0.0,Single
673,7547,0.0,Dual
674,7547,0.0,Single
675,7547,0.0,Dual
676,7547,Mini,Single
677,7547,Mini,Dual
678,7547,0.0,Single
679,7547,0.0,Dual
680,7546,Nano,0.0
681,7546,Nano,Dual
682,7546,Micro,0.0
683,7546,Micro,Dual
684,7546,0.0,0.0
685,7546,0.0,Dual
686,7546,0.0,0.0
687,7546,0.0,Dual
688,7545,0.0,Single
689,7545,0.0,Dual
690,7545,Micro,Single
691,7545,Micro,Dual
692,7545,0.0,Single
693,7545,0.0,Dual
694,7545,0.0,Single
695,7545,0.0,Dual
696,7544,0.0,Single
697,7544,0.0,Dual
698,7544,Micro,Single
699,7544,Micro,Dual
700,7544,0.0,Single
701,7544,0.0,Dual
702,7544,0.0,Single
703,7544,0.0,Dual
704,7543,0.0,0.0
705,7543,0.0,0.0
706,7543,Micro,0.0
707,7543,Micro,0.0
708,7543,0.0,0.0
709,7543,0.0,0.0
710,7543,0.0,0.0
711,7543,0.0,0.0
712,7190,0.0,0.0
713,7190,0.0,Dual
714,7190,0.0,0.0
715,7190,0.0,Dual
716,7190,0.0,0.0
717,7190,0.0,Dual
718,7190,0.0,0.0
719,7190,0.0,Dual
720,7234,0.0,0.0
721,7234,0.0,0.0
722,7234,Micro,0.0
723,7234,Micro,0.0
724,7234,0.0,0.0
725,7234,0.0,0.0
726,7234,0.0,0.0
727,7234,0.0,0.0
728,7189,0.0,0.0
729,7189,0.0,0.0
730,7189,Micro,0.0
731,7189,Micro,0.0
732,7189,0.0,0.0
733,7189,0.0,0.0
734,7189,0.0,0.0
735,7189,0.0,0.0
736,7081,0.0,Single
737,7081,0.0,Dual
738,7081,Micro,Single
739,7081,Micro,Dual
740,7081,0.0,Single
741,7081,0.0,Dual
742,7081,0.0,Single
743,7081,0.0,Dual
744,7080,0.0,Single
745,7080,0.0,Dual
746,7080,Micro,Single
747,7080,Micro,Dual
748,7080,0.0,Single
749,7080,0.0,Dual
750,7080,0.0,Single
751,7080,0.0,Dual
752,7092,0.0,0.0
753,7092,0.0,Dual
754,7092,0.0,0.0
755,7092,0.0,Dual
756,7092,0.0,0.0
757,7092,0.0,Dual
758,7092,0.0,0.0
759,7092,0.0,Dual
760,7093,nan,nan
761,7093,nan,nan
762,7093,nan,nan
763,7093,nan,nan
764,7093,nan,nan
765,7093,nan,nan
766,7093,nan,nan
767,7093,nan,nan
768,7094,nan,nan
769,7094,nan,nan
770,7094,nan,nan
771,7094,nan,nan
772,7094,nan,nan
773,7094,nan,nan
774,7094,nan,nan
775,7094,nan,nan
776,7098,0.0,0.0
777,7098,0.0,0.0
778,7098,Micro,0.0
779,7098,Micro,0.0
780,7098,0.0,0.0
781,7098,0.0,0.0
782,7098,0.0,0.0
783,7098,0.0,0.0
784,7097,0.0,0.0
785,7097,0.0,0.0
786,7097,Micro,0.0
787,7097,Micro,0.0
788,7097,0.0,0.0
789,7097,0.0,0.0
790,7097,0.0,0.0
791,7097,0.0,0.0
792,7096,0.0,0.0
793,7096,0.0,0.0
794,7096,Micro,0.0
795,7096,Micro,0.0
796,7096,0.0,0.0
797,7096,0.0,0.0
798,7096,0.0,0.0
799,7096,0.0,0.0
800,7095,0.0,0.0
801,7095,0.0,0.0
802,7095,0.0,0.0
803,7095,0.0,0.0
804,7095,0.0,0.0
805,7095,0.0,0.0
806,7095,0.0,0.0
807,7095,0.0,0.0
808,6936,0.0,0.0
809,6936,0.0,0.0
810,6936,Micro,0.0
811,6936,Micro,0.0
812,6936,0.0,0.0
813,6936,0.0,0.0
814,6936,0.0,0.0
815,6936,0.0,0.0
816,6935,0.0,Single
817,6935,0.0,Dual
818,6935,Micro,Single
819,6935,Micro,Dual
820,6935,0.0,Single
821,6935,0.0,Dual
822,6935,0.0,Single
823,6935,0.0,Dual
824,6934,0.0,Single
825,6934,0.0,Dual
826,6934,Micro,Single
827,6934,Micro,Dual
828,6934,Mini,Single
829,6934,Mini,Dual
830,6934,0.0,Single
831,6934,0.0,Dual
832,6933,0.0,Single
833,6933,0.0,Dual
834,6933,Micro,Single
835,6933,Micro,Dual
836,6933,Mini,Single
837,6933,Mini,Dual
838,6933,0.0,Single
839,6933,0.0,Dual
840,6979,0.0,Single
841,6979,0.0,Dual
842,6979,0.0,Single
843,6979,0.0,Dual
844,6979,Mini,Single
845,6979,Mini,Dual
846,6979,0.0,Single
847,6979,0.0,Dual
848,6932,0.0,Single
849,6932,0.0,Dual
850,6932,0.0,Single
851,6932,0.0,Dual
852,6932,Mini,Single
853,6932,Mini,Dual
854,6932,0.0,Single
855,6932,0.0,Dual
856,6774,0.0,0.0
857,6774,0.0,0.0
858,6774,Micro,0.0
859,6774,Micro,0.0
860,6774,0.0,0.0
861,6774,0.0,0.0
862,6774,0.0,0.0
863,6774,0.0,0.0
864,6773,0.0,0.0
865,6773,0.0,0.0
866,6773,0.0,0.0
867,6773,0.0,0.0
868,6773,Mini,0.0
869,6773,Mini,0.0
870,6773,0.0,0.0
871,6773,0.0,0.0
872,6732,0.0,0.0
873,6732,0.0,0.0
874,6732,Micro,0.0
875,6732,Micro,0.0
876,6732,0.0,0.0
877,6732,0.0,0.0
878,6732,0.0,0.0
879,6732,0.0,0.0
880,6712,0.0,0.0
881,6712,0.0,Dual
882,6712,0.0,0.0
883,6712,0.0,Dual
884,6712,0.0,0.0
885,6712,0.0,Dual
886,6712,0.0,0.0
887,6712,0.0,Dual
888,7123,0.0,0.0
889,7123,0.0,0.0
890,7123,Micro,0.0
891,7123,Micro,0.0
892,7123,0.0,0.0
893,7123,0.0,0.0
894,7123,0.0,0.0
895,7123,0.0,0.0
896,6700,0.0,Single
897,6700,0.0,Dual
898,6700,Micro,Single
899,6700,Micro,Dual
900,6700,0.0,Single
901,6700,0.0,Dual
902,6700,0.0,Single
903,6700,0.0,Dual
904,6699,0.0,0.0
905,6699,0.0,0.0
906,6699,Micro,0.0
907,6699,Micro,0.0
908,6699,0.0,0.0
909,6699,0.0,0.0
910,6699,0.0,0.0
911,6699,0.0,0.0
912,6657,0.0,0.0
913,6657,0.0,Dual
914,6657,Micro,0.0
915,6657,Micro,Dual
916,6657,0.0,0.0
917,6657,0.0,Dual
918,6657,0.0,0.0
919,6657,0.0,Dual
920,6656,0.0,0.0
921,6656,0.0,0.0
922,6656,Micro,0.0
923,6656,Micro,0.0
924,6656,0.0,0.0
925,6656,0.0,0.0
926,6656,0.0,0.0
927,6656,0.0,0.0
928,7154,0.0,0.0
929,7154,0.0,0.0
930,7154,Micro,0.0
931,7154,Micro,0.0
932,7154,0.0,0.0
933,7154,0.0,0.0
934,7154,0.0,0.0
935,7154,0.0,0.0
936,7153,0.0,0.0
937,7153,0.0,0.0
938,7153,Micro,0.0
939,7153,Micro,0.0
940,7153,0.0,0.0
941,7153,0.0,0.0
942,7153,0.0,0.0
943,7153,0.0,0.0
944,6655,0.0,0.0
945,6655,0.0,0.0
946,6655,Micro,0.0
947,6655,Micro,0.0
948,6655,0.0,0.0
949,6655,0.0,0.0
950,6655,0.0,0.0
951,6655,0.0,0.0
952,6654,0.0,0.0
953,6654,0.0,0.0
954,6654,Micro,0.0
955,6654,Micro,0.0
956,6654,0.0,0.0
957,6654,0.0,0.0
958,6654,0.0,0.0
959,6654,0.0,0.0
960,6653,0.0,0.0
961,6653,0.0,0.0
962,6653,Micro,0.0
963,6653,Micro,0.0
964,6653,0.0,0.0
965,6653,0.0,0.0
966,6653,0.0,0.0
967,6653,0.0,0.0
968,6619,0.0,Single
969,6619,0.0,Dual
970,6619,0.0,Single
971,6619,0.0,Dual
972,6619,Mini,Single
973,6619,Mini,Dual
974,6619,0.0,Single
975,6619,0.0,Dual
976,6599,0.0,0.0
977,6599,0.0,0.0
978,6599,Micro,0.0
979,6599,Micro,0.0
980,6599,0.0,0.0
981,6599,0.0,0.0
982,6599,0.0,0.0
983,6599,0.0,0.0
984,6516,0.0,Single
985,6516,0.0,Dual
986,6516,0.0,Single
987,6516,0.0,Dual
988,6516,Mini,Single
989,6516,Mini,Dual
990,6516,0.0,Single
991,6516,0.0,Dual
992,6459,0.0,0.0
993,6459,0.0,0.0
994,6459,0.0,0.0
995,6459,0.0,0.0
996,6459,0.0,0.0
997,6459,0.0,0.0
998,6459,0.0,0.0
999,6459,0.0,0.0
1000,6931,0.0,Single
1001,6931,0.0,Dual
1002,6931,0.0,Single
1003,6931,0.0,Dual
1004,6931,Mini,Single
1005,6931,Mini,Dual
1006,6931,0.0,Single
1007,6931,0.0,Dual
1008,6695,0.0,Single
1009,6695,0.0,Dual
1010,6695,0.0,Single
1011,6695,0.0,Dual
1012,6695,Mini,Single
1013,6695,Mini,Dual
1014,6695,0.0,Single
1015,6695,0.0,Dual
1016,6696,0.0,0.0
1017,6696,0.0,0.0
1018,6696,0.0,0.0
1019,6696,0.0,0.0
1020,6696,Mini,0.0
1021,6696,Mini,0.0
1022,6696,0.0,0.0
1023,6696,0.0,0.0
1024,6337,0.0,Single
1025,6337,0.0,Dual
1026,6337,0.0,Single
1027,6337,0.0,Dual
1028,6337,Mini,Single
1029,6337,Mini,Dual
1030,6337,0.0,Single
1031,6337,0.0,Dual
1032,6336,0.0,Single
1033,6336,0.0,Dual
1034,6336,0.0,Single
1035,6336,0.0,Dual
1036,6336,Mini,Single
1037,6336,Mini,Dual
1038,6336,0.0,Single
1039,6336,0.0,Dual
1040,6165,0.0,0.0
1041,6165,0.0,0.0
1042,6165,Micro,0.0
1043,6165,Micro,0.0
1044,6165,0.0,0.0
1045,6165,0.0,0.0
1046,6165,0.0,0.0
1047,6165,0.0,0.0
1048,6164,nan,nan
1049,6164,nan,nan
1050,6164,nan,nan
1051,6164,nan,nan
1052,6164,nan,nan
1053,6164,nan,nan
1054,6164,nan,nan
1055,6164,nan,nan
1056,6153,0.0,Single
1057,6153,0.0,Dual
1058,6153,0.0,Single
1059,6153,0.0,Dual
1060,6153,0.0,Single
1061,6153,0.0,Dual
1062,6153,0.0,Single
1063,6153,0.0,Dual
1064,6152,0.0,0.0
1065,6152,0.0,0.0
1066,6152,Micro,0.0
1067,6152,Micro,0.0
1068,6152,0.0,0.0
1069,6152,0.0,0.0
1070,6152,0.0,0.0
1071,6152,0.0,0.0
1072,6151,0.0,0.0
1073,6151,0.0,0.0
1074,6151,Micro,0.0
1075,6151,Micro,0.0
1076,6151,0.0,0.0
1077,6151,0.0,0.0
1078,6151,0.0,0.0
1079,6151,0.0,0.0
1080,6141,nan,nan
1081,6141,nan,nan
1082,6141,nan,nan
1083,6141,nan,nan
1084,6141,nan,nan
1085,6141,nan,nan
1086,6141,nan,nan
1087,6141,nan,nan
1088,6140,0.0,0.0
